FBgn	Revised_Orthology
FBgn0040513	111111111111
FBgn0040519	111111111111
FBgn0040522	1A111A111000
FBgn0040523	111A11111111
FBgn0040524	111111111111
FBgn0040528	111111110110
FBgn0040529	111111111111
FBgn0040532	11A111111111
FBgn0040534	111111111111
FBgn0040536	111111XA1111
FBgn0040551	111111111111
FBgn0040554	1111011A1XA1
FBgn0040559	11101000000A
FBgn0040566	1111110A0000
FBgn0040569	111111111101
FBgn0040571	111111111111
FBgn0040573	111111111111
FBgn0040574	111111110000
FBgn0040575	111111111111
FBgn0040582	111111111111
FBgn0040584	111111111111
FBgn0040585	111111111111
FBgn0040587	111101110111
FBgn0040588	111111111111
FBgn0040590	111111111111
FBgn0040591	1110000A0000
FBgn0040592	11A111111111
FBgn0040599	111111111111
FBgn0040600	111111111111
FBgn0040601	111111111111
FBgn0040602	111111111111
FBgn0040606	111111111111
FBgn0040607	111111111111
FBgn0040609	111111111111
FBgn0040613	111000AAAXA0
FBgn0040615	111111111111
FBgn0040618	11A111XX1111
FBgn0040619	111111111111
FBgn0040622	111101111111
FBgn0040623	111111111111
FBgn0040625	111111111111
FBgn0040628	111101100001
FBgn0040629	111111111111
FBgn0040630	11111XX1AXXA
FBgn0040634	111111111111
FBgn0040636	111111111111
FBgn0040637	111111110000
FBgn0040644	1111111A111A
FBgn0040645	111110AAA000
FBgn0040646	111110AAA000
FBgn0040647	1A10000A0000
FBgn0040648	111111AA000A
FBgn0040649	111111100110
FBgn0040650	11A111111111
FBgn0040651	111111111111
FBgn0040653	111111111111
FBgn0040658	111111111111
FBgn0040660	111111111111
FBgn0040663	111111111111
FBgn0040664	111111111111
FBgn0040666	111111111111
FBgn0040670	111111111111
FBgn0040673	111100AA000A
FBgn0040674	11111000AXAX
FBgn0040679	111111AA0010
FBgn0040684	11A111111111
FBgn0040685	111A0000AAAA
FBgn0040687	111111111111
FBgn0040688	1A11111A1010
FBgn0040689	111111111111
FBgn0040694	111111111000
FBgn0040696	111111111111
FBgn0040697	111111111111
FBgn0040699	111111111111
FBgn0040700	111111101110
FBgn0040705	111111111111
FBgn0040706	111110000000
FBgn0040712	11111111A111
FBgn0040715	111111111111
FBgn0040717	111111111111
FBgn0040718	11111111X111
FBgn0040719	111111111110
FBgn0040723	111111111001
FBgn0040725	111111111000
FBgn0040726	111111111111
FBgn0040730	111111111111
FBgn0040732	111111111111
FBgn0040733	111110111101
FBgn0040734	111111111111
FBgn0040735	11111111A111
FBgn0040736	111111111111
FBgn0040740	111111111111
FBgn0040743	111111111111
FBgn0040747	111111110000
FBgn0040751	11A111111111
FBgn0040752	111111111111
FBgn0040754	111111111111
FBgn0040755	111111111111
FBgn0040763	111111111111
FBgn0040764	111111111111
FBgn0040765	111111111111
FBgn0040766	1111010A1AAA
FBgn0040771	111111111111
FBgn0040773	111111111111
FBgn0040775	111111111000
FBgn0040777	111111111111
FBgn0040778	1A1011110000
FBgn0040780	111111111111
FBgn0040784	1A1000000000
FBgn0040786	111111111111
FBgn0040793	111111111111
FBgn0040794	111111101111
FBgn0040795	111111111111
FBgn0040796	111111111111
FBgn0040797	111111111111
FBgn0040798	11A111111111
FBgn0040801	111111110010
FBgn0040805	111111111111
FBgn0040807	111111111111
FBgn0040809	111111A10111
FBgn0040811	111111010110
FBgn0040812	11A110AA1111
FBgn0040813	1111100A0000
FBgn0040814	111111AA1AAA
FBgn0040816	111111111111
FBgn0040817	111111111111
FBgn0040821	111111AAA011
FBgn0040823	111111111111
FBgn0040827	111111111111
FBgn0040828	111111111111
FBgn0040831	1111100A0000
FBgn0040832	1111111A1110
FBgn0040833	1111110A0000
FBgn0040834	111111111111
FBgn0040837	11111111111X
FBgn0040842	111111111111
FBgn0040843	111111111111
FBgn0040847	1111111A1111
FBgn0040849	111111111111
FBgn0040850	111111111111
FBgn0040851	111111111111
FBgn0040862	111111A11111
FBgn0040865	11111110A100
FBgn0040870	111111AA11A1
FBgn0040871	111111111111
FBgn0040877	111111111111
FBgn0040878	11A1100A0000
FBgn0040883	11A111111111
FBgn0040885	11A11AAA0AA0
FBgn0040887	111AAA110AA1
FBgn0040890	111111111111
FBgn0040892	11A111110000
FBgn0040893	1A0000000AA0
FBgn0040895	1A11100A0000
FBgn0040898	1111101100A0
FBgn0040899	11A111111111
FBgn0040900	1A1111111111
FBgn0040904	111111111110
FBgn0040905	1A1010A10100
FBgn0040906	111111111111
FBgn0040907	111111111111
FBgn0040910	11A111A00000
FBgn0040911	11111A110111
FBgn0040913	111111111111
FBgn0040914	111111111111
FBgn0040918	111111111111
FBgn0040922	111111AA1111
FBgn0040923	111111111111
FBgn0040928	1A111AAA0AXX
FBgn0040929	111111111111
FBgn0040930	111111111111
FBgn0040931	111111111111
FBgn0040932	11A110AA0000
FBgn0040936	111111111111
FBgn0040940	111111A10000
FBgn0040941	111111111111
FBgn0040942	111111111101
FBgn0040949	111111111111
FBgn0040950	1111111A1111
FBgn0040951	111111111111
FBgn0040954	111111111111
FBgn0040955	111111111111
FBgn0040958	111111111111
FBgn0040959	111111111111
FBgn0040961	111111111111
FBgn0040963	111111111111
FBgn0040964	111111111111
FBgn0040965	111111000000
FBgn0040966	111111111111
FBgn0040967	1111110AA000
FBgn0040968	111111111111
FBgn0040971	1111100A0000
FBgn0040972	111111111XXA
FBgn0040977	111110A00000
FBgn0040984	11111AAA1X0A
FBgn0040985	111111111111
FBgn0040989	111111AAAAAA
FBgn0040992	111111111111
FBgn0040993	111111111111
FBgn0040994	11A11AAAAAAA
FBgn0040995	111110111111
FBgn0040996	111111111111
FBgn0040998	111111000000
FBgn0041000	11111111A000
FBgn0041087	111111111111
FBgn0041092	111111111111
FBgn0041094	111111111111
FBgn0041096	111111111111
FBgn0041097	111111111111
FBgn0041100	111111111111
FBgn0041102	111111111111
FBgn0041103	111111111111
FBgn0041105	111111111111
FBgn0041109	111111111111
FBgn0041111	111111111111
FBgn0041145	111111111111
FBgn0041147	111111111111
FBgn0041150	111111111111
FBgn0041156	111111111111
FBgn0041160	111111111111
FBgn0041161	111111111111
FBgn0041171	111111111111
FBgn0041174	111111111111
FBgn0041180	111111111111
FBgn0041181	111111111111
FBgn0041182	111111111111
FBgn0041183	111111111111
FBgn0041184	111111111111
FBgn0041186	111111111111
FBgn0041191	111111111111
FBgn0041194	111111111111
FBgn0041195	111111111111
FBgn0041203	111111111111
FBgn0041205	111111111111
FBgn0041210	11A111111111
FBgn0041224	111111111111
FBgn0041225	111111111111
FBgn0041229	111111111111
FBgn0041231	111111111010
FBgn0041232	111111111X00
FBgn0041233	111111111111
FBgn0041234	111111111111
FBgn0041235	111111111111
FBgn0041236	111111111111
FBgn0041237	1A111111111X
FBgn0041238	111111111111
FBgn0041239	111111111010
FBgn0041240	111111111111
FBgn0041241	111111111111
FBgn0041242	111111111000
FBgn0041243	111111111111
FBgn0041244	111111111111
FBgn0041245	11A111111111
FBgn0041246	111111111111
FBgn0041247	111111111111
FBgn0041248	111111111111
FBgn0041249	11111111110A
FBgn0041250	111111111111
FBgn0041252	111111111111
FBgn0041337	111111111111
FBgn0041342	111111111111
FBgn0041579	111111X01111
FBgn0041581	111111111111
FBgn0041582	111111111111
FBgn0041585	111111111111
FBgn0041588	111111111111
FBgn0041604	111111111111
FBgn0041605	111111111111
FBgn0041607	111111111111
FBgn0041627	111111111111
FBgn0041629	111111111111
FBgn0041630	111111111111
FBgn0041702	111111110001
FBgn0041706	111111111111
FBgn0041707	111111111111
FBgn0041709	111111111111
FBgn0041710	111111111111
FBgn0041711	111111111111
FBgn0041712	111111111111
FBgn0041713	111111111111
FBgn0041723	1111111111A1
FBgn0041775	111111111111
FBgn0041781	111111111111
FBgn0041789	111111111111
FBgn0042083	111111111111
FBgn0042085	111111111111
FBgn0042092	111111111111
FBgn0042094	111111111111
FBgn0042098	111111111111
FBgn0042101	111111111111
FBgn0042102	111111111111
FBgn0042103	111111111111
FBgn0042104	111111111111
FBgn0042106	111111110X0A
FBgn0042110	111111111111
FBgn0042111	111111111111
FBgn0042112	111111111111
FBgn0042118	111111111111
FBgn0042119	111111111111
FBgn0042120	111111111111
FBgn0042126	111111111111
FBgn0042127	111111111111
FBgn0042129	111111111111
FBgn0042131	111111111110
FBgn0042132	11A111111111
FBgn0042133	111111000000
FBgn0042134	111111111111
FBgn0042135	111111111111
FBgn0042137	11A111101011
FBgn0042138	111111111111
FBgn0042146	1A1110AA0000
FBgn0042174	111111001001
FBgn0042177	111111111111
FBgn0042178	111111111111
FBgn0042179	111111111111
FBgn0042180	111111111111
FBgn0042185	111111111111
FBgn0042186	111111111111
FBgn0042187	111111111111
FBgn0042188	111111111111
FBgn0042189	111111AXX111
FBgn0042198	1111110A0000
FBgn0042199	111111111111
FBgn0042201	1A1111111111
FBgn0042205	111111111111
FBgn0042206	1111111111A1
FBgn0042207	111111111000
FBgn0042213	111111111111
FBgn0042627	111111111111
FBgn0042630	111111111111
FBgn0042641	111111111111
FBgn0042650	111111111111
FBgn0042693	111111111111
FBgn0042710	111111111111
FBgn0042711	111111111111
FBgn0042712	111111111111
FBgn0042713	111111111111
FBgn0043001	111111111111
FBgn0043005	111111111111
FBgn0043012	111111111111
FBgn0043025	111111111111
FBgn0043043	111101111111
FBgn0043044	111111111111
FBgn0043069	111111111111
FBgn0043070	111111111111
FBgn0043362	111111111111
FBgn0043364	111111111111
FBgn0043455	111111111111
FBgn0043456	111111111111
FBgn0043457	111111111111
FBgn0043458	111111111111
FBgn0043470	111111111111
FBgn0043471	111111111111
FBgn0043472	111111110111
FBgn0043530	111100000XAA
FBgn0043532	111110000000
FBgn0043533	111111AA1111
FBgn0043534	111111AAA000
FBgn0043535	111111AAA000
FBgn0043536	111111111000
FBgn0043539	11A110AAA000
FBgn0043550	11A111111111
FBgn0043575	111111111111
FBgn0043577	111111111111
FBgn0043578	111111111111
FBgn0043783	111111111111
FBgn0043799	111111111111
FBgn0043806	111111111111
FBgn0043884	111111111111
FBgn0043900	111111111111
FBgn0043903	111111111111
FBgn0043904	111111111111
FBgn0044028	111111111111
FBgn0044030	11A111111111
FBgn0044048	111111111111
FBgn0044323	111111111111
FBgn0044809	111110110XAA
FBgn0044810	111110110000
FBgn0044811	111110000000
FBgn0044812	111110110XAA
FBgn0044823	111111111111
FBgn0044826	111111111111
FBgn0044871	111111111111
FBgn0045038	111111111111
FBgn0045063	111111111111
FBgn0045064	111111111111
FBgn0045073	11A111111111
FBgn0045443	111111111111
FBgn0045468	1A1101111XAA
FBgn0045469	111111111111
FBgn0045470	11A111111X1A
FBgn0045471	1111110A0000
FBgn0045473	11111111111A
FBgn0045474	111011111111
FBgn0045477	111111111111
FBgn0045478	11A111111111
FBgn0045479	111111111111
FBgn0045482	111111111111
FBgn0045483	111111111111
FBgn0045485	111111111111
FBgn0045486	111111111111
FBgn0045487	111111111111
FBgn0045495	111111111111
FBgn0045497	11111111111A
FBgn0045499	11111111011A
FBgn0045500	11111111011A
FBgn0045501	11111111111A
FBgn0045502	111111111111
FBgn0045759	111111111111
FBgn0045761	111111111111
FBgn0045806	1111100A1000
FBgn0045823	111111111111
FBgn0045827	111111111111
FBgn0045843	111111111111
FBgn0045852	111111111111
FBgn0045862	111111111111
FBgn0046114	111111111111
FBgn0046214	111111111111
FBgn0046222	111111111111
FBgn0046225	111111111111
FBgn0046294	11A11A1A1X11
FBgn0046296	111111111111
FBgn0046297	111110000000
FBgn0046301	11A111111111
FBgn0046302	111111111111
FBgn0046322	111111110100
FBgn0046687	111111111111
FBgn0046704	111111111111
FBgn0046763	111111111111
FBgn0046769	11A111000000
FBgn0046793	11111111111A
FBgn0046812	111111111111
FBgn0046873	111111001A00
FBgn0046875	111111111111
FBgn0046876	111111111111
FBgn0046878	111111111111
FBgn0046879	111111111111
FBgn0046880	111111111111
FBgn0046885	111111111010
FBgn0046886	111111111010
FBgn0046887	111111111111
FBgn0046888	111111111111
FBgn0047114	111111111111
FBgn0047135	111111111111
FBgn0047178	111111111111
FBgn0047199	111111110111
FBgn0047299	111110000000
FBgn0047330	1111111A0100
FBgn0047338	111111AA1000
FBgn0047351	111111111111
FBgn0050000	111111111111
FBgn0050001	111111111111
FBgn0050002	111111111111
FBgn0050004	111111111111
FBgn0050005	111111111111
FBgn0050007	111111111111
FBgn0050008	11111111A111
FBgn0050010	111111111111
FBgn0050011	111111111111
FBgn0050015	111111111111
FBgn0050016	11A111111111
FBgn0050017	111110000000
FBgn0050018	1111100A000A
FBgn0050020	111111111111
FBgn0050021	111111111111
FBgn0050022	111001110001
FBgn0050025	111111111111
FBgn0050026	1A1111111111
FBgn0050027	111111110001
FBgn0050029	11111000A000
FBgn0050031	111111111111
FBgn0050033	111111111110
FBgn0050034	111111111010
FBgn0050035	111111111111
FBgn0050036	111011110101
FBgn0050037	111111110101
FBgn0050038	111111111111
FBgn0050039	111110000000
FBgn0050042	111111111111
FBgn0050043	111111111111
FBgn0050044	111111111111
FBgn0050045	111111111111
FBgn0050046	111111111111
FBgn0050047	111111111111
FBgn0050048	111111111111
FBgn0050049	111111111111
FBgn0050050	11111111111X
FBgn0050051	111111111111
FBgn0050052	111111111111
FBgn0050053	111111111111
FBgn0050054	111111001111
FBgn0050055	1111110A0XXX
FBgn0050056	11100111X011
FBgn0050058	111111XA1000
FBgn0050060	1A1001110111
FBgn0050061	1111111A1111
FBgn0050062	111001000100
FBgn0050065	111111110110
FBgn0050067	111111111111
FBgn0050069	111111111111
FBgn0050070	111111111111
FBgn0050071	1111101A0001
FBgn0050072	111111111111
FBgn0050073	111111111111
FBgn0050074	111111111111
FBgn0050075	111110000000
FBgn0050076	111111111111
FBgn0050077	111111111111
FBgn0050078	111111111111
FBgn0050079	111111111111
FBgn0050080	111111111111
FBgn0050081	111111111111
FBgn0050083	111111111111
FBgn0050084	111111111111
FBgn0050085	111111111111
FBgn0050087	111111111111
FBgn0050088	111111111111
FBgn0050089	111111111111
FBgn0050090	111111111111
FBgn0050091	111111111111
FBgn0050093	1111110A1111
FBgn0050094	111111111111
FBgn0050095	111111111111
FBgn0050096	1111111111A1
FBgn0050098	111111111111
FBgn0050099	111111111110
FBgn0050100	111111111111
FBgn0050101	111111111111
FBgn0050103	111111111111
FBgn0050104	111111111111
FBgn0050105	111111111111
FBgn0050106	111111111111
FBgn0050108	111110000010
FBgn0050109	111111111111
FBgn0050110	111111111111
FBgn0050111	1A1111111011
FBgn0050114	11111111A1XX
FBgn0050115	111111111111
FBgn0050118	111111111111
FBgn0050119	111111110000
FBgn0050120	111111111111
FBgn0050121	111111000000
FBgn0050122	111111111111
FBgn0050125	111111111111
FBgn0050126	111111111111
FBgn0050127	111111111111
FBgn0050130	1111100A0000
FBgn0050143	111111111111
FBgn0050145	111111111000
FBgn0050147	111111111111
FBgn0050148	111111111111
FBgn0050149	111111111111
FBgn0050151	111111111001
FBgn0050153	1110100000A0
FBgn0050154	111111111011
FBgn0050156	111111111111
FBgn0050157	111111110111
FBgn0050158	111111111111
FBgn0050159	111111111111
FBgn0050160	111111111111
FBgn0050161	111111111111
FBgn0050163	111111111111
FBgn0050164	111111111111
FBgn0050165	111111111111
FBgn0050166	111111111111
FBgn0050169	111111111111
FBgn0050172	111111111111
FBgn0050174	1A1111111100
FBgn0050177	111111AA1AAA
FBgn0050178	11A1111110A0
FBgn0050179	1A1111111100
FBgn0050181	111111111111
FBgn0050182	111111111111
FBgn0050183	111111111111
FBgn0050184	111111111111
FBgn0050185	111111111111
FBgn0050187	111111XAAXXX
FBgn0050188	1A1111111111
FBgn0050190	111111111111
FBgn0050192	111111111111
FBgn0050193	111111111111
FBgn0050194	111111111111
FBgn0050195	111111111111
FBgn0050196	111111111111
FBgn0050197	111111111111
FBgn0050203	111111111111
FBgn0050217	111111111111
FBgn0050219	11A111111111
FBgn0050222	111111001011
FBgn0050259	111111111111
FBgn0050263	111111111111
FBgn0050264	111111111111
FBgn0050265	111111111111
FBgn0050266	111111111111
FBgn0050267	11111A0A000A
FBgn0050268	111111111111
FBgn0050269	111111111111
FBgn0050271	111111111111
FBgn0050272	1A1111111111
FBgn0050273	111111111111
FBgn0050274	111111111110
FBgn0050275	111111111111
FBgn0050277	111111111111
FBgn0050278	11A111111111
FBgn0050279	111111001000
FBgn0050280	111111111111
FBgn0050281	111111111111
FBgn0050282	111011101000
FBgn0050283	111111111111
FBgn0050284	111111111111
FBgn0050285	111111111000
FBgn0050286	111111111111
FBgn0050287	111111111111
FBgn0050288	111111111111
FBgn0050289	111111111111
FBgn0050290	111111111111
FBgn0050291	111111111111
FBgn0050293	111111111111
FBgn0050295	111111111111
FBgn0050296	111111111111
FBgn0050320	111111000000
FBgn0050321	1111100A0XXX
FBgn0050323	111111111000
FBgn0050324	111111111111
FBgn0050325	111111A00111
FBgn0050327	111111111111
FBgn0050332	11111000A000
FBgn0050334	111111001100
FBgn0050336	1111111A1111
FBgn0050337	111111111111
FBgn0050338	111111111111
FBgn0050339	111111111111
FBgn0050340	111111111111
FBgn0050342	111111111111
FBgn0050343	111111111111
FBgn0050344	111111111111
FBgn0050345	111111111111
FBgn0050349	111111111111
FBgn0050350	1111111111A1
FBgn0050352	111AA111A0AA
FBgn0050353	1A11000A0000
FBgn0050354	111111111111
FBgn0050355	111111111A11
FBgn0050356	111111111100
FBgn0050357	111111111111
FBgn0050358	111111110001
FBgn0050359	111111111111
FBgn0050360	111111111111
FBgn0050361	111111111111
FBgn0050362	111111111111
FBgn0050363	111111111111
FBgn0050364	111111111111
FBgn0050365	1111110A1000
FBgn0050366	111111111111
FBgn0050369	111111001000
FBgn0050371	111111111111
FBgn0050372	111111111111
FBgn0050373	111111111111
FBgn0050374	111111111111
FBgn0050375	111111111111
FBgn0050376	111111111111
FBgn0050377	11A111111111
FBgn0050378	111111111111
FBgn0050379	111111111111
FBgn0050380	111111111111
FBgn0050381	111111111111
FBgn0050382	111111111111
FBgn0050383	111110111111
FBgn0050384	111111111111
FBgn0050385	111111111111
FBgn0050386	1A1011110AAX
FBgn0050387	111111111111
FBgn0050389	111111111111
FBgn0050390	111111111111
FBgn0050391	111111111111
FBgn0050392	111111111111
FBgn0050393	111111111111
FBgn0050394	111111111111
FBgn0050395	11A110110000
FBgn0050398	111111111111
FBgn0050401	111111111111
FBgn0050403	111111111111
FBgn0050404	111111111111
FBgn0050405	111111111111
FBgn0050409	1A110X11101A
FBgn0050410	111111111111
FBgn0050411	111111111111
FBgn0050412	111111111111
FBgn0050413	111111011111
FBgn0050414	111111111111
FBgn0050415	111111111111
FBgn0050416	111111111000
FBgn0050417	111111111111
FBgn0050418	111111111111
FBgn0050419	111111111111
FBgn0050420	111111111111
FBgn0050421	111111111111
FBgn0050422	111111101110
FBgn0050423	111111111111
FBgn0050424	111111111111
FBgn0050426	111111111111
FBgn0050428	111111111111
FBgn0050429	111111111111
FBgn0050430	111111AA1000
FBgn0050431	111111111111
FBgn0050432	111111000XAX
FBgn0050436	1111111A0001
FBgn0050437	111111111111
FBgn0050438	111111111111
FBgn0050440	111111111111
FBgn0050441	111111111111
FBgn0050443	111111111111
FBgn0050445	111111111111
FBgn0050446	111111111111
FBgn0050447	11111XXXXXXX
FBgn0050456	111111111111
FBgn0050457	111111111111
FBgn0050458	111111111111
FBgn0050459	11111111XXAX
FBgn0050460	111111111111
FBgn0050463	111111111111
FBgn0050464	111111111111
FBgn0050465	111111111111
FBgn0050466	11111111A111
FBgn0050467	111111111111
FBgn0050468	111111111111
FBgn0050469	111111111111
FBgn0050470	111111000111
FBgn0050471	111111111111
FBgn0050472	111111A00000
FBgn0050475	11110011A011
FBgn0050476	111111111111
FBgn0050477	111A1AAAAAAA
FBgn0050479	1111X1A11XXA
FBgn0050480	1111X1111XXA
FBgn0050482	111111X11011
FBgn0050484	111111111000
FBgn0050485	111111001000
FBgn0050486	111111110010
FBgn0050487	111110XA0000
FBgn0050488	111111111110
FBgn0050489	111111111111
FBgn0050490	111111111AAA
FBgn0050491	111111111A11
FBgn0050492	111111111111
FBgn0050493	11A111111111
FBgn0050495	111111111A1A
FBgn0050496	11A101111111
FBgn0050497	111111111111
FBgn0050499	111111111111
FBgn0050500	11A111110011
FBgn0050501	1A1111110011
FBgn0050502	111111111111
FBgn0050503	111111111111
FBgn0051001	1A0000AA0000
FBgn0051002	111111111111
FBgn0051004	111111111111
FBgn0051005	111111111111
FBgn0051006	111111111111
FBgn0051007	111111111111
FBgn0051008	111111001000
FBgn0051010	111111111111
FBgn0051013	111111111111
FBgn0051014	111111111111
FBgn0051015	111111111111
FBgn0051016	111111111111
FBgn0051017	111111111111
FBgn0051018	111111111010
FBgn0051019	111111111111
FBgn0051021	111111111110
FBgn0051025	111111111111
FBgn0051028	111111111111
FBgn0051029	111111111111
FBgn0051030	111111111111
FBgn0051031	111101AAX111
FBgn0051032	11111X00A0A0
FBgn0051035	111111111111
FBgn0051036	111111111111
FBgn0051038	111111111111
FBgn0051040	111111111111
FBgn0051041	111111111110
FBgn0051044	1111110AA000
FBgn0051047	111110000000
FBgn0051048	111111111111
FBgn0051050	11111XXA000A
FBgn0051051	111111111111
FBgn0051052	111111111111
FBgn0051053	111111111111
FBgn0051054	110000001XAA
FBgn0051055	111111111111
FBgn0051057	11A111111111
FBgn0051058	111110111100
FBgn0051063	1111111X1111
FBgn0051064	111111111111
FBgn0051065	11A111111111
FBgn0051066	1110011X1010
FBgn0051067	111111000XXA
FBgn0051068	111111111111
FBgn0051072	111111111111
FBgn0051075	111111111111
FBgn0051076	11A111111111
FBgn0051077	111111110111
FBgn0051078	111010001110
FBgn0051079	111111111001
FBgn0051080	111111111111
FBgn0051081	111111110111
FBgn0051082	111111111111
FBgn0051084	111111110000
FBgn0051086	1A1111111111
FBgn0051087	111111111111
FBgn0051088	111011000000
FBgn0051089	111111111111
FBgn0051090	111111111111
FBgn0051091	11111111111A
FBgn0051092	111111111111
FBgn0051093	111111110100
FBgn0051097	111111111100
FBgn0051098	111111111111
FBgn0051099	111111111101
FBgn0051100	111111111111
FBgn0051101	111110000000
FBgn0051102	111111111111
FBgn0051103	111111111111
FBgn0051104	111111111111
FBgn0051105	111111111111
FBgn0051106	111111111111
FBgn0051107	1A111XA1XAA1
FBgn0051108	111111111111
FBgn0051109	111111111111
FBgn0051110	111111111111
FBgn0051111	111111111011
FBgn0051112	111001010001
FBgn0051115	111111111111
FBgn0051116	111111111111
FBgn0051117	11A000000000
FBgn0051118	111111111111
FBgn0051119	111111111111
FBgn0051120	111111111111
FBgn0051121	111111111111
FBgn0051122	11A111111111
FBgn0051125	111111111111
FBgn0051126	111111111111
FBgn0051128	111111110000
FBgn0051133	111111111111
FBgn0051139	111101111XAA
FBgn0051140	111111111111
FBgn0051141	111111111111
FBgn0051145	111111111111
FBgn0051146	111111111111
FBgn0051148	111111111111
FBgn0051149	111111111111
FBgn0051150	111111111111
FBgn0051151	111111111111
FBgn0051152	111111111111
FBgn0051155	111111111111
FBgn0051156	111111111111
FBgn0051157	111111111111
FBgn0051158	111111111111
FBgn0051159	111111111111
FBgn0051160	111111111111
FBgn0051161	111111111111
FBgn0051163	111111111111
FBgn0051164	111111111111
FBgn0051169	111111111111
FBgn0051171	111111111000
FBgn0051172	111010000000
FBgn0051174	111111000000
FBgn0051176	111111111111
FBgn0051177	111111111111
FBgn0051179	11111111AAAA
FBgn0051182	11A10X110000
FBgn0051183	111111111111
FBgn0051184	111111111111
FBgn0051187	111111111111
FBgn0051189	111111111111
FBgn0051190	111111111111
FBgn0051191	111111111111
FBgn0051195	111111111111
FBgn0051198	111111111111
FBgn0051199	111111111111
FBgn0051200	111111111111
FBgn0051201	111111111111
FBgn0051202	111111111XAA
FBgn0051203	111111111111
FBgn0051204	111111111111
FBgn0051205	111111111001
FBgn0051206	1111110A0000
FBgn0051207	111111111111
FBgn0051209	111111111111
FBgn0051210	11A101000011
FBgn0051211	111111111111
FBgn0051212	111111111111
FBgn0051213	111111XAAXXA
FBgn0051216	111111111111
FBgn0051217	111111111111
FBgn0051218	111111111111
FBgn0051219	1111100A0000
FBgn0051220	1111100A0000
FBgn0051221	111111111111
FBgn0051222	11111111111A
FBgn0051223	111111111111
FBgn0051224	111111111111
FBgn0051225	111111111111
FBgn0051226	111111111111
FBgn0051229	111111111111
FBgn0051230	100100000000
FBgn0051231	111111110111
FBgn0051232	111111111111
FBgn0051233	111111111111
FBgn0051235	111A11111111
FBgn0051238	1A1111111010
FBgn0051239	1A1101001001
FBgn0051241	111111111111
FBgn0051244	111111111010
FBgn0051245	111111111000
FBgn0051246	111111110000
FBgn0051248	111111111111
FBgn0051249	111111111111
FBgn0051251	111111111111
FBgn0051253	111111111XAA
FBgn0051257	111111111111
FBgn0051258	111111111111
FBgn0051259	111111111111
FBgn0051262	111111111111
FBgn0051263	100001000100
FBgn0051265	111111111111
FBgn0051266	111111111111
FBgn0051267	111111111111
FBgn0051268	111111AA1AAA
FBgn0051269	111111111110
FBgn0051270	111111111111
FBgn0051272	111111111111
FBgn0051274	111111111111
FBgn0051278	111111111111
FBgn0051279	111111111111
FBgn0051281	1111110A0000
FBgn0051283	1A1010001000
FBgn0051284	111111111111
FBgn0051285	111111111111
FBgn0051286	11111000X000
FBgn0051287	111111111111
FBgn0051288	111111111111
FBgn0051291	111111111111
FBgn0051292	1A0011110011
FBgn0051294	111111111111
FBgn0051295	111111000XAA
FBgn0051296	111111111111
FBgn0051297	111011000000
FBgn0051300	111111111111
FBgn0051301	111111111111
FBgn0051302	111111111111
FBgn0051303	100011110111
FBgn0051304	111111111111
FBgn0051308	111111110000
FBgn0051312	111101XA0000
FBgn0051313	111111111111
FBgn0051314	111111111111
FBgn0051315	111111AA0111
FBgn0051320	111111111111
FBgn0051321	111111111111
FBgn0051323	111111111111
FBgn0051324	111111111111
FBgn0051326	111110111111
FBgn0051327	111111111111
FBgn0051330	111111111111
FBgn0051337	111111111111
FBgn0051342	111111111111
FBgn0051343	111111111111
FBgn0051344	111111111111
FBgn0051345	111111111111
FBgn0051347	111111111111
FBgn0051352	111111111111
FBgn0051353	111101111101
FBgn0051355	111110000XA0
FBgn0051357	111111111111
FBgn0051358	11111111AXAA
FBgn0051360	111111111111
FBgn0051361	111111111111
FBgn0051363	111111111111
FBgn0051365	111111111111
FBgn0051367	111111111111
FBgn0051368	111111111111
FBgn0051369	111111111111
FBgn0051370	111111111101
FBgn0051371	111111111111
FBgn0051373	111111111111
FBgn0051374	111111111111
FBgn0051380	111111111000
FBgn0051386	11111101111A
FBgn0051388	111111111111
FBgn0051389	1111100A0000
FBgn0051390	111111111111
FBgn0051391	111111111111
FBgn0051392	111111111111
FBgn0051394	1A0100001AA1
FBgn0051395	111A1111A111
FBgn0051397	11111111A011
FBgn0051404	111111101000
FBgn0051406	111100A00000
FBgn0051407	111111111111
FBgn0051410	11111111111A
FBgn0051411	111111111111
FBgn0051412	111111111111
FBgn0051413	11111111A111
FBgn0051414	111111111111
FBgn0051415	1A111111AX00
FBgn0051418	111111111110
FBgn0051419	111111111110
FBgn0051422	11A111110010
FBgn0051423	111111111111
FBgn0051424	111111111111
FBgn0051427	11A11111A111
FBgn0051431	111111111111
FBgn0051436	111111111101
FBgn0051437	111111111111
FBgn0051438	111111111111
FBgn0051439	111111101111
FBgn0051441	111111111111
FBgn0051445	111111111111
FBgn0051446	111111111111
FBgn0051448	1111100A0000
FBgn0051450	111111111111
FBgn0051451	11A111110000
FBgn0051453	111111111111
FBgn0051454	111111111111
FBgn0051457	111111111111
FBgn0051459	111111111010
FBgn0051460	111111111111
FBgn0051461	111111111100
FBgn0051462	111111111111
FBgn0051463	111111111111
FBgn0051464	111111111000
FBgn0051465	111111111111
FBgn0051466	11AA1XXXXXAA
FBgn0051467	111111111111
FBgn0051469	111111111111
FBgn0051472	111111111111
FBgn0051473	111111111111
